Unnamed: 0,text_tweet,pisah_hashtag&kata,text_cleaning,text_normalisasi,tweet_tokens,tweet_tokens_WSW,polarity_score,polarity,positive_words,negative_words
644,Sejumlah alasan memperkuat urgensi kepindahan ibu kota negara dari Jakarta ke IKN Nusantara. Pertimbangan tersebut antara lain terkait beban penduduk krisis air serta permasalahan transportasi. https://t.co/hJl4Hw8zFj,Sejumlah alasan memperkuat urgensi kepindahan ibu kota negara dari Jakarta ke IKN Nusantara. Pertimbangan tersebut antara lain terkait beban penduduk krisis air serta permasalahan transportasi. https://t.co/hJl4Hw8zFj,sejumlah alasan memperkuat urgensi kepindahan ibu kota negara dari jakarta ke ikn nusantara pertimbangan tersebut antara lain terkait beban penduduk krisis air serta permasalahan transportasi,sejumlah alasan memperkuat urgensi kepindahan ibu kota negara dari jakarta ke ibu kota negara nusantara pertimbangan tersebut antara lain terkait beban penduduk krisis air serta permasalahan transportasi,"['sejumlah', 'alasan', 'memperkuat', 'urgensi', 'kepindahan', 'ibu', 'kota', 'negara', 'dari', 'jakarta', 'ke', 'ibu', 'kota', 'negara', 'nusantara', 'pertimbangan', 'tersebut', 'antara', 'lain', 'terkait', 'beban', 'penduduk', 'krisis', 'air', 'serta', 'permasalahan', 'transportasi']","['alasan', 'memperkuat', 'urgensi', 'kepindahan', 'kota', 'negara', 'jakarta', 'kota', 'negara', 'nusantara', 'pertimbangan', 'terkait', 'beban', 'penduduk', 'krisis', 'air', 'permasalahan', 'transportasi']",-15,negative,"[('memperkuat', 3)]","[('kepindahan', -3), ('kota', -1), ('kota', -1), ('terkait', -3), ('beban', -5), ('krisis', -4), ('air', -1)]"
634,@KoalisiNetizen Kontribusi sektor jasa terhadap ekonomi nasional semakin besar #IbuKotaNegara,@KoalisiNetizen Kontribusi sektor jasa terhadap ekonomi nasional semakin besar #Ibu Kota Negara,kontribusi sektor jasa terhadap ekonomi nasional semakin besar ibu kota negara,kontribusi sektor jasa terhadap ekonomi nasional semakin besar ibu kota negara,"['kontribusi', 'sektor', 'jasa', 'terhadap', 'ekonomi', 'nasional', 'semakin', 'besar', 'ibu', 'kota', 'negara']","['kontribusi', 'sektor', 'jasa', 'ekonomi', 'nasional', 'kota', 'negara']",3,positive,"[('jasa', 4)]","[('kota', -1)]"
73,Republik Demokratik Kongo negara luas di jantung Afrika tersohor sebagai destinasi safari dan rumah Tarzan. Mulai Juni 2024 ibu kota negara ini Kinshasa akan dilayani oleh Qatar Airways. Selengkapnya klik tautan berikut: https://t.co/6eNTxU1XC0,Republik Demokratik Kongo negara luas di jantung Afrika tersohor sebagai destinasi safari dan rumah Tarzan. Mulai Juni 2024 ibu kota negara ini Kinshasa akan dilayani oleh Qatar Airways. Selengkapnya klik tautan berikut: https://t.co/6eNTxU1XC0,republik demokratik kongo negara luas di jantung afrika tersohor sebagai destinasi safari dan rumah tarzan mulai juni  ibu kota negara ini kinshasa akan dilayani oleh qatar airways selengkapnya klik tautan berikut,republik demokratik kongo negara luas di jantung afrika tersohor sebagai destinasi safari dan rumah tarzan mulai juni  ibu kota negara ini kinshasa akan dilayani oleh qatar airways selengkapnya klik tautan berikut,"['republik', 'demokratik', 'kongo', 'negara', 'luas', 'di', 'jantung', 'afrika', 'tersohor', 'sebagai', 'destinasi', 'safari', 'dan', 'rumah', 'tarzan', 'mulai', 'juni', 'ibu', 'kota', 'negara', 'ini', 'kinshasa', 'akan', 'dilayani', 'oleh', 'qatar', 'airways', 'selengkapnya', 'klik', 'tautan', 'berikut']","['republik', 'demokratik', 'kongo', 'negara', 'luas', 'jantung', 'afrika', 'tersohor', 'destinasi', 'safari', 'rumah', 'tarzan', 'juni', 'kota', 'negara', 'kinshasa', 'dilayani', 'qatar', 'airways', 'selengkapnya', 'klik', 'tautan']",10,positive,"[('luas', 3), ('tersohor', 5), ('rumah', 3), ('selengkapnya', 1)]","[('tersohor', -1), ('kota', -1)]"
973,Yang lebih memprihatinkan tidak hanya rumah sakit di sejumlah daerah yg tidak mampu lagi merawat pasien DBD yg membludak tapi juga di Ibu kota negara.Banyak kalangan yang menyalahkan cuaca sbg penyebabnya.Namun apakah demikian? #IndonesiaDaruratDBD #IndonesiaSehatDenganIslam,Yang lebih memprihatinkan tidak hanya rumah sakit di sejumlah daerah yg tidak mampu lagi merawat pasien DBD yg membludak tapi juga di Ibu kota negara.Banyak kalangan yang menyalahkan cuaca sbg penyebabnya.Namun apakah demikian? #Indonesia Darurat DBD #Indonesia Sehat Dengan Islam,yang lebih memprihatinkan tidak hanya rumah sakit di sejumlah daerah yg tidak mampu lagi merawat pasien dbd yg membludak tapi juga di ibu kota negarabanyak kalangan yang menyalahkan cuaca sbg penyebabnyanamun apakah demikian indonesia darurat dbd indonesia sehat dengan islam,yang lebih memprihatinkan tidak hanya rumah sakit di sejumlah daerah yang tidak mampu lagi merawat pasien demam berdarah dengue yang membludak tapi juga di ibu kota negarabanyak kalangan yang menyalahkan cuaca sebagai penyebabnyanamun apakah demikian indonesia darurat demam berdarah dengue indonesia sehat dengan islam,"['yang', 'lebih', 'memprihatinkan', 'tidak', 'hanya', 'rumah', 'sakit', 'di', 'sejumlah', 'daerah', 'yang', 'tidak', 'mampu', 'lagi', 'merawat', 'pasien', 'demam', 'berdarah', 'dengue', 'yang', 'membludak', 'tapi', 'juga', 'di', 'ibu', 'kota', 'negarabanyak', 'kalangan', 'yang', 'menyalahkan', 'cuaca', 'sebagai', 'penyebabnyanamun', 'apakah', 'demikian', 'indonesia', 'darurat', 'demam', 'berdarah', 'dengue', 'indonesia', 'sehat', 'dengan', 'islam']","['memprihatinkan', 'rumah', 'sakit', 'daerah', 'merawat', 'pasien', 'demam', 'berdarah', 'dengue', 'membludak', 'kota', 'negarabanyak', 'kalangan', 'menyalahkan', 'cuaca', 'penyebabnyanamun', 'indonesia', 'darurat', 'demam', 'berdarah', 'dengue', 'indonesia', 'sehat', 'islam']",6,positive,"[('rumah', 3), ('berdarah', 4), ('darurat', 1), ('berdarah', 4), ('sehat', 4), ('islam', 4)]","[('sakit', -5), ('merawat', -3), ('kota', -1), ('darurat', -4), ('sehat', -1)]"
978,Hunian di IKN menggunakan teknologi MOBOX #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/AasLchae3G,Hunian di IKN menggunakan teknologi MOBOX #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota https://t.co/AasLchae3G,hunian di ikn menggunakan teknologi mobox ibu kota negara iknnusantara pindah ibu kota,hunian di ibu kota negara menggunakan teknologi mobox ibu kota negara ibu kota negara nusantara pindah ibu kota,"['hunian', 'di', 'ibu', 'kota', 'negara', 'menggunakan', 'teknologi', 'mobox', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'pindah', 'ibu', 'kota']","['hunian', 'kota', 'negara', 'teknologi', 'mobox', 'kota', 'negara', 'kota', 'negara', 'nusantara', 'pindah', 'kota']",-6,negative,"[('pindah', 1)]","[('kota', -1), ('kota', -1), ('kota', -1), ('pindah', -3), ('kota', -1)]"
238,Jakarta ditargetkan menjadi pusat ekonomi dan kota global usai lepas status dari ibu kota negara. Namun upaya mewujudkan ambisi itu masih memerlukan perjalanan panjang. Lalu apa saja parameter yang harus dipenuhi? https://t.co/vBmRVk5b0X #WrapUp #PodcastIndonesia https://t.co/kVX3qR3u5h,Jakarta ditargetkan menjadi pusat ekonomi dan kota global usai lepas status dari ibu kota negara. Namun upaya mewujudkan ambisi itu masih memerlukan perjalanan panjang. Lalu apa saja parameter yang harus dipenuhi? https://t.co/vBmRVk5b0X #Wrap Up #Podcast Indonesia https://t.co/kVX3qR3u5h,jakarta ditargetkan menjadi pusat ekonomi dan kota global usai lepas status dari ibu kota negara namun upaya mewujudkan ambisi itu masih memerlukan perjalanan panjang lalu apa saja parameter yang harus dipenuhi wrap up podcast indonesia,jakarta ditargetkan menjadi pusat ekonomi dan kota global usai lepas status dari ibu kota negara namun upaya mewujudkan ambisi itu masih memerlukan perjalanan panjang lalu apa saja parameter yang harus dipenuhi wrap up podcast indonesia,"['jakarta', 'ditargetkan', 'menjadi', 'pusat', 'ekonomi', 'dan', 'kota', 'global', 'usai', 'lepas', 'status', 'dari', 'ibu', 'kota', 'negara', 'namun', 'upaya', 'mewujudkan', 'ambisi', 'itu', 'masih', 'memerlukan', 'perjalanan', 'panjang', 'lalu', 'apa', 'saja', 'parameter', 'yang', 'harus', 'dipenuhi', 'wrap', 'up', 'podcast', 'indonesia']","['jakarta', 'ditargetkan', 'pusat', 'ekonomi', 'kota', 'global', 'lepas', 'status', 'kota', 'negara', 'upaya', 'mewujudkan', 'ambisi', 'perjalanan', 'parameter', 'dipenuhi', 'wrap', 'up', 'podcast', 'indonesia']",-3,negative,"[('pusat', 3), ('upaya', 1), ('ambisi', 4)]","[('kota', -1), ('lepas', -2), ('kota', -1), ('upaya', -4), ('mewujudkan', -3)]"
145,Sebuah langkah besar menuju masa depan yang lebih berkesinambungan dan inklusif. Dukungan terhadap pembangunan Ibu Kota Negara (IKN) yang baru adalah bukti komitmen kita untuk membangun fondasi yang kuat bagi generasi mendatang. #IbuKotaNegaraBaru #TransformasiNegara https://t.co/IQHdqAPZQr,Sebuah langkah besar menuju masa depan yang lebih berkesinambungan dan inklusif. Dukungan terhadap pembangunan Ibu Kota Negara (IKN) yang baru adalah bukti komitmen kita untuk membangun fondasi yang kuat bagi generasi mendatang. #Ibu Kota Negara Baru #Transformasi Negara https://t.co/IQHdqAPZQr,sebuah langkah besar menuju masa depan yang lebih berkesinambungan dan inklusif dukungan terhadap pembangunan ibu kota negara ikn yang baru adalah bukti komitmen kita untuk membangun fondasi yang kuat bagi generasi mendatang ibu kota negara baru transformasi negara,sebuah langkah besar menuju masa depan yang lebih berkesinambungan dan inklusif dukungan terhadap pembangunan ibu kota negara ibu kota negara yang baru adalah bukti komitmen kita untuk membangun fondasi yang kuat bagi generasi mendatang ibu kota negara baru transformasi negara,"['sebuah', 'langkah', 'besar', 'menuju', 'masa', 'depan', 'yang', 'lebih', 'berkesinambungan', 'dan', 'inklusif', 'dukungan', 'terhadap', 'pembangunan', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'yang', 'baru', 'adalah', 'bukti', 'komitmen', 'kita', 'untuk', 'membangun', 'fondasi', 'yang', 'kuat', 'bagi', 'generasi', 'mendatang', 'ibu', 'kota', 'negara', 'baru', 'transformasi', 'negara']","['langkah', 'berkesinambungan', 'inklusif', 'dukungan', 'pembangunan', 'kota', 'negara', 'kota', 'negara', 'bukti', 'komitmen', 'membangun', 'fondasi', 'kuat', 'generasi', 'kota', 'negara', 'transformasi', 'negara']",-4,negative,"[('langkah', 4), ('inklusif', 1), ('dukungan', 4), ('fondasi', 2), ('kuat', 2)]","[('inklusif', -2), ('kota', -1), ('kota', -1), ('bukti', -3), ('fondasi', -3), ('kuat', -3), ('generasi', -3), ('kota', -1)]"
800,https://t.co/qjkwY1aqAN PPU Personil Satuan Tugas Operasi Nusantara Mahakam Polda Kaltim melaksanakan Patroli Kamtibmas secara intensif serta pengamanan di beberapa titik penting di kawasan Ibu Kota Negara (IKN). https://t.co/DWqaNI7dWy,https://t.co/qjkwY1aqAN PPU Personil Satuan Tugas Operasi Nusantara Mahakam Polda Kaltim melaksanakan Patroli Kamtibmas secara intensif serta pengamanan di beberapa titik penting di kawasan Ibu Kota Negara (IKN). https://t.co/DWqaNI7dWy,ppu personil satuan tugas operasi nusantara mahakam polda kaltim melaksanakan patroli kamtibmas secara intensif serta pengamanan di beberapa titik penting di kawasan ibu kota negara ikn,ppu personil satuan tugas operasi nusantara mahakam polda kaltim melaksanakan patroli keamanan dan ketertiban masyarakat secara intensif serta pengamanan di beberapa titik penting di kawasan ibu kota negara ibu kota negara,"['ppu', 'personil', 'satuan', 'tugas', 'operasi', 'nusantara', 'mahakam', 'polda', 'kaltim', 'melaksanakan', 'patroli', 'keamanan', 'dan', 'ketertiban', 'masyarakat', 'secara', 'intensif', 'serta', 'pengamanan', 'di', 'beberapa', 'titik', 'penting', 'di', 'kawasan', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara']","['ppu', 'personil', 'satuan', 'tugas', 'operasi', 'nusantara', 'mahakam', 'polda', 'kaltim', 'melaksanakan', 'patroli', 'keamanan', 'ketertiban', 'masyarakat', 'intensif', 'pengamanan', 'titik', 'kawasan', 'kota', 'negara', 'kota', 'negara']",-5,negative,"[('operasi', 1), ('patroli', 2), ('ketertiban', 3), ('intensif', 2)]","[('tugas', -1), ('melaksanakan', -3), ('intensif', -4), ('titik', -3), ('kota', -1), ('kota', -1)]"
234,Riwayat Jakarta dari Berstatus Ibu Kota Negara DKI Jakarta Kemudian Hanya Daerah Khusus Jakarta https://t.co/g8wQDdNcnG #TempoNasional,Riwayat Jakarta dari Berstatus Ibu Kota Negara DKI Jakarta Kemudian Hanya Daerah Khusus Jakarta https://t.co/g8wQDdNcnG #Tempo Nasional,riwayat jakarta dari berstatus ibu kota negara dki jakarta kemudian hanya daerah khusus jakarta tempo nasional,riwayat jakarta dari berstatus ibu kota negara dki jakarta kemudian hanya daerah khusus jakarta tempo nasional,"['riwayat', 'jakarta', 'dari', 'berstatus', 'ibu', 'kota', 'negara', 'dki', 'jakarta', 'kemudian', 'hanya', 'daerah', 'khusus', 'jakarta', 'tempo', 'nasional']","['riwayat', 'jakarta', 'berstatus', 'kota', 'negara', 'dki', 'jakarta', 'daerah', 'khusus', 'jakarta', 'tempo', 'nasional']",0,neutral,"[('berstatus', 4), ('tempo', 1)]","[('kota', -1), ('tempo', -4)]"
220,Inovasi berbasis teknologi: Langkah strategis untuk mewujudkan kota-kota pintar di Indonesia. #IbuKotaNegara #IKNNusantara #PindahIbuKota kOREA #ASIANCUPU23 #TIMNASU23 SHIN TAE YONG #AFCU23AsianCup2024 BUNG TOWEL WASITNYA WITCHCRAFT https://t.co/Ej8rZWMiWq,Inovasi berbasis teknologi: Langkah strategis untuk mewujudkan kota-kota pintar di Indonesia. #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota kOREA #ASIANCUPU23 #TIMNASU23 SHIN TAE YONG #AFCU23Asian Cup2024 BUNG TOWEL WASITNYA WITCHCRAFT https://t.co/Ej8rZWMiWq,inovasi berbasis teknologi langkah strategis untuk mewujudkan kota-kota pintar di indonesia ibu kota negara iknnusantara pindah ibu kota korea asiancupu timnasu shin tae yong afcuasian cup bung towel wasitnya witchcraft,inovasi berbasis teknologi langkah strategis untuk mewujudkan kota-kota pintar di indonesia ibu kota negara ibu kota negara nusantara pindah ibu kota korea asiancupu timnasu shin tae yong afcuasian cup bung towel wasitnya witchcraft,"['inovasi', 'berbasis', 'teknologi', 'langkah', 'strategis', 'untuk', 'mewujudkan', 'kota-kota', 'pintar', 'di', 'indonesia', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'pindah', 'ibu', 'kota', 'korea', 'asiancupu', 'timnasu', 'shin', 'tae', 'yong', 'afcuasian', 'cup', 'bung', 'towel', 'wasitnya', 'witchcraft']","['inovasi', 'berbasis', 'teknologi', 'langkah', 'strategis', 'mewujudkan', 'kota-kota', 'pintar', 'indonesia', 'kota', 'negara', 'kota', 'negara', 'nusantara', 'pindah', 'kota', 'korea', 'asiancupu', 'timnasu', 'shin', 'tae', 'yong', 'afcuasian', 'cup', 'towel', 'wasitnya', 'witchcraft']",-4,negative,"[('inovasi', 4), ('langkah', 4), ('pindah', 1)]","[('mewujudkan', -3), ('kota', -1), ('kota', -1), ('pindah', -3), ('kota', -1), ('tae', -4)]"
477,@ShaniaLorenzz Pemindahan ibu kota nusantara akan mendorong pertumbuhan ekonomi nasional dan membawa manfaat bagi seluruh warga negara Indonesia,@ShaniaLorenzz Pemindahan ibu kota nusantara akan mendorong pertumbuhan ekonomi nasional dan membawa manfaat bagi seluruh warga negara Indonesia,pemindahan ibu kota nusantara akan mendorong pertumbuhan ekonomi nasional dan membawa manfaat bagi seluruh warga negara indonesia,pemindahan ibu kota nusantara akan mendorong pertumbuhan ekonomi nasional dan membawa manfaat bagi seluruh warga negara indonesia,"['pemindahan', 'ibu', 'kota', 'nusantara', 'akan', 'mendorong', 'pertumbuhan', 'ekonomi', 'nasional', 'dan', 'membawa', 'manfaat', 'bagi', 'seluruh', 'warga', 'negara', 'indonesia']","['pemindahan', 'kota', 'nusantara', 'mendorong', 'pertumbuhan', 'ekonomi', 'nasional', 'membawa', 'manfaat', 'warga', 'negara', 'indonesia']",0,neutral,"[('manfaat', 5)]","[('kota', -1), ('mendorong', -4)]"
835,IKN dan meikarta Adalah membuat negara di dalam negara Jakarta tetap ibu kota,IKN dan meikarta Adalah membuat negara di dalam negara Jakarta tetap ibu kota,ikn dan meikarta adalah membuat negara di dalam negara jakarta tetap ibu kota,ibu kota negara dan meikarta adalah membuat negara di dalam negara jakarta tetap ibu kota,"['ibu', 'kota', 'negara', 'dan', 'meikarta', 'adalah', 'membuat', 'negara', 'di', 'dalam', 'negara', 'jakarta', 'tetap', 'ibu', 'kota']","['kota', 'negara', 'meikarta', 'negara', 'negara', 'jakarta', 'kota']",-2,negative,[],"[('kota', -1), ('kota', -1)]"
132,@Bohoes Peningkatan sektor industri dorong pertumbuhan ekonomi lokal #IbuKotaNegara,@Bohoes Peningkatan sektor industri dorong pertumbuhan ekonomi lokal #Ibu Kota Negara,peningkatan sektor industri dorong pertumbuhan ekonomi lokal ibu kota negara,peningkatan sektor industri dorong pertumbuhan ekonomi lokal ibu kota negara,"['peningkatan', 'sektor', 'industri', 'dorong', 'pertumbuhan', 'ekonomi', 'lokal', 'ibu', 'kota', 'negara']","['peningkatan', 'sektor', 'industri', 'dorong', 'pertumbuhan', 'ekonomi', 'lokal', 'kota', 'negara']",-1,negative,[],"[('kota', -1)]"
993,Mi Yan punya kakak laki laki namanya Mi Yuan. Seorang pedagang dan petani Yuan orang biasa yang tidak terikat dengan negara manapun setelah mendapatkan informasi tentang adiknya dia pergi ke ibu kota Cao Wei Xu Chang. #HeChaverse Note: Yuan tidak suka sama oshi https://t.co/PBRmT1sS0s,Mi Yan punya kakak laki laki namanya Mi Yuan. Seorang pedagang dan petani Yuan orang biasa yang tidak terikat dengan negara manapun setelah mendapatkan informasi tentang adiknya dia pergi ke ibu kota Cao Wei Xu Chang. #He Chaverse Note: Yuan tidak suka sama oshi https://t.co/PBRmT1sS0s,mi yan punya kakak laki laki namanya mi yuan seorang pedagang dan petani yuan orang biasa yang tidak terikat dengan negara manapun setelah mendapatkan informasi tentang adiknya dia pergi ke ibu kota cao wei xu chang he chaverse note yuan tidak suka sama oshi,mi yan punya kakak laki laki namanya mi yuan seorang pedagang dan petani yuan orang biasa yang tidak terikat dengan negara manapun setelah mendapatkan informasi tentang adiknya dia pergi ke ibu kota cao wei xu chang he chaverse note yuan tidak suka sama oshi,"['mi', 'yan', 'punya', 'kakak', 'laki', 'laki', 'namanya', 'mi', 'yuan', 'seorang', 'pedagang', 'dan', 'petani', 'yuan', 'orang', 'biasa', 'yang', 'tidak', 'terikat', 'dengan', 'negara', 'manapun', 'setelah', 'mendapatkan', 'informasi', 'tentang', 'adiknya', 'dia', 'pergi', 'ke', 'ibu', 'kota', 'cao', 'wei', 'xu', 'chang', 'he', 'chaverse', 'note', 'yuan', 'tidak', 'suka', 'sama', 'oshi']","['mi', 'yan', 'kakak', 'laki', 'laki', 'namanya', 'mi', 'yuan', 'pedagang', 'petani', 'yuan', 'orang', 'terikat', 'negara', 'manapun', 'informasi', 'adiknya', 'pergi', 'kota', 'cao', 'wei', 'xu', 'chang', 'he', 'chaverse', 'note', 'yuan', 'suka', 'oshi']",1,positive,"[('terikat', 3), ('informasi', 2), ('pergi', 1), ('suka', 3)]","[('informasi', -3), ('pergi', -3), ('kota', -1), ('suka', -1)]"
943,6 Investor Swasta IKN Nusantara Komitmen Bangun Sarana Pendidikan Tengok 6 investor swasta IKN Nusantara komitmen bangun sarana pendidikan dan perumahan di ibu kota negara baru Kalimantan Timur. Nadiem Beckham Susu Aisyah April Mob Selvi Nabrak Arsenal https://t.co/k8y8rdUIJA,6 Investor Swasta IKN Nusantara Komitmen Bangun Sarana Pendidikan Tengok 6 investor swasta IKN Nusantara komitmen bangun sarana pendidikan dan perumahan di ibu kota negara baru Kalimantan Timur. Nadiem Beckham Susu Aisyah April Mob Selvi Nabrak Arsenal https://t.co/k8y8rdUIJA,investor swasta ikn nusantara komitmen bangun sarana pendidikan tengok  investor swasta ikn nusantara komitmen bangun sarana pendidikan dan perumahan di ibu kota negara baru kalimantan timur nadiem beckham susu aisyah april mob selvi nabrak arsenal,investor swasta ibu kota negara nusantara komitmen bangun sarana pendidikan menjenguk  investor swasta ibu kota negara nusantara komitmen bangun sarana pendidikan dan perumahan di ibu kota negara baru kalimantan timur nadiem beckham susu aisyah april mob selvi menabrak arsenal,"['investor', 'swasta', 'ibu', 'kota', 'negara', 'nusantara', 'komitmen', 'bangun', 'sarana', 'pendidikan', 'menjenguk', 'investor', 'swasta', 'ibu', 'kota', 'negara', 'nusantara', 'komitmen', 'bangun', 'sarana', 'pendidikan', 'dan', 'perumahan', 'di', 'ibu', 'kota', 'negara', 'baru', 'kalimantan', 'timur', 'nadiem', 'beckham', 'susu', 'aisyah', 'april', 'mob', 'selvi', 'menabrak', 'arsenal']","['investor', 'swasta', 'kota', 'negara', 'nusantara', 'komitmen', 'bangun', 'sarana', 'pendidikan', 'menjenguk', 'investor', 'swasta', 'kota', 'negara', 'nusantara', 'komitmen', 'bangun', 'sarana', 'pendidikan', 'perumahan', 'kota', 'negara', 'kalimantan', 'timur', 'nadiem', 'beckham', 'susu', 'aisyah', 'april', 'mob', 'selvi', 'menabrak', 'arsenal']",-14,negative,[],"[('kota', -1), ('menjenguk', -4), ('kota', -1), ('kota', -1), ('susu', -4), ('menabrak', -3)]"
185,@IKNnusantaraID Kami warga Jakarta mendukung pemindahan Ibu Kota negara #IKNNusantara,@IKNnusantaraID Kami warga Jakarta mendukung pemindahan Ibu Kota negara #IKNNusantara,kami warga jakarta mendukung pemindahan ibu kota negara iknnusantara,kami warga jakarta mendukung pemindahan ibu kota negara ibu kota negara nusantara,"['kami', 'warga', 'jakarta', 'mendukung', 'pemindahan', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara']","['warga', 'jakarta', 'mendukung', 'pemindahan', 'kota', 'negara', 'kota', 'negara', 'nusantara']",-2,negative,[],"[('kota', -1), ('kota', -1)]"
41,Sebuah langkah besar menuju masa depan yang lebih berkesinambungan dan inklusif. Dukungan terhadap pembangunan Ibu Kota Negara (IKN) yang baru adalah bukti komitmen kita untuk membangun fondasi yang kuat bagi generasi mendatang. #IbuKotaNegaraBaru #TransformasiNegara https://t.co/EDiWH3hEKj,Sebuah langkah besar menuju masa depan yang lebih berkesinambungan dan inklusif. Dukungan terhadap pembangunan Ibu Kota Negara (IKN) yang baru adalah bukti komitmen kita untuk membangun fondasi yang kuat bagi generasi mendatang. #Ibu Kota Negara Baru #Transformasi Negara https://t.co/EDiWH3hEKj,sebuah langkah besar menuju masa depan yang lebih berkesinambungan dan inklusif dukungan terhadap pembangunan ibu kota negara ikn yang baru adalah bukti komitmen kita untuk membangun fondasi yang kuat bagi generasi mendatang ibu kota negara baru transformasi negara,sebuah langkah besar menuju masa depan yang lebih berkesinambungan dan inklusif dukungan terhadap pembangunan ibu kota negara ibu kota negara yang baru adalah bukti komitmen kita untuk membangun fondasi yang kuat bagi generasi mendatang ibu kota negara baru transformasi negara,"['sebuah', 'langkah', 'besar', 'menuju', 'masa', 'depan', 'yang', 'lebih', 'berkesinambungan', 'dan', 'inklusif', 'dukungan', 'terhadap', 'pembangunan', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'yang', 'baru', 'adalah', 'bukti', 'komitmen', 'kita', 'untuk', 'membangun', 'fondasi', 'yang', 'kuat', 'bagi', 'generasi', 'mendatang', 'ibu', 'kota', 'negara', 'baru', 'transformasi', 'negara']","['langkah', 'berkesinambungan', 'inklusif', 'dukungan', 'pembangunan', 'kota', 'negara', 'kota', 'negara', 'bukti', 'komitmen', 'membangun', 'fondasi', 'kuat', 'generasi', 'kota', 'negara', 'transformasi', 'negara']",-4,negative,"[('langkah', 4), ('inklusif', 1), ('dukungan', 4), ('fondasi', 2), ('kuat', 2)]","[('inklusif', -2), ('kota', -1), ('kota', -1), ('bukti', -3), ('fondasi', -3), ('kuat', -3), ('generasi', -3), ('kota', -1)]"
613,https://t.co/qjkwY1aqAN PPU Di Momen Hari Raya Idul Fitri 1445 H Personil Satuan Tugas Operasi Nusantara Mahakam Polda Kaltim tetap siaga lakukan Patroli Kamtibmas secara intensif serta pengamanan di beberapa titik penting di kawasan Ibu Kota Negara (IKN). https://t.co/5mvZQ1LkW6,https://t.co/qjkwY1aqAN PPU Di Momen Hari Raya Idul Fitri 1445 H Personil Satuan Tugas Operasi Nusantara Mahakam Polda Kaltim tetap siaga lakukan Patroli Kamtibmas secara intensif serta pengamanan di beberapa titik penting di kawasan Ibu Kota Negara (IKN). https://t.co/5mvZQ1LkW6,ppu di momen hari raya idul fitri   personil satuan tugas operasi nusantara mahakam polda kaltim tetap siaga lakukan patroli kamtibmas secara intensif serta pengamanan di beberapa titik penting di kawasan ibu kota negara ikn,ppu di momen hari raya idul fitri   personil satuan tugas operasi nusantara mahakam polda kaltim tetap siaga lakukan patroli keamanan dan ketertiban masyarakat secara intensif serta pengamanan di beberapa titik penting di kawasan ibu kota negara ibu kota negara,"['ppu', 'di', 'momen', 'hari', 'raya', 'idul', 'fitri', 'personil', 'satuan', 'tugas', 'operasi', 'nusantara', 'mahakam', 'polda', 'kaltim', 'tetap', 'siaga', 'lakukan', 'patroli', 'keamanan', 'dan', 'ketertiban', 'masyarakat', 'secara', 'intensif', 'serta', 'pengamanan', 'di', 'beberapa', 'titik', 'penting', 'di', 'kawasan', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara']","['ppu', 'momen', 'raya', 'idul', 'fitri', 'personil', 'satuan', 'tugas', 'operasi', 'nusantara', 'mahakam', 'polda', 'kaltim', 'siaga', 'lakukan', 'patroli', 'keamanan', 'ketertiban', 'masyarakat', 'intensif', 'pengamanan', 'titik', 'kawasan', 'kota', 'negara', 'kota', 'negara']",-2,negative,"[('operasi', 1), ('patroli', 2), ('ketertiban', 3), ('intensif', 2)]","[('tugas', -1), ('intensif', -4), ('titik', -3), ('kota', -1), ('kota', -1)]"
108,@Duren___ Daripada tidak ada ibu negara yang ada cuma ibu kota ya ndak apa-apa lanjut,@Duren___ Daripada tidak ada ibu negara yang ada cuma ibu kota ya ndak apa-apa lanjut,daripada tidak ada ibu negara yang ada cuma ibu kota ya ndak apa-apa lanjut,daripada tidak ada ibu negara yang ada cuma ibu kota iya tidak apa-apa lanjut,"['daripada', 'tidak', 'ada', 'ibu', 'negara', 'yang', 'ada', 'cuma', 'ibu', 'kota', 'iya', 'tidak', 'apa-apa', 'lanjut']","['negara', 'kota', 'iya', 'apa-apa']",-1,negative,[],"[('kota', -1)]"
