,Unnamed: 0,text_tweet,pisah_hashtag&kata,text_cleaning,text_normalisasi,tweet_tokens,tweet_tokens_WSW
398,529,@KotaNusantara Peningkatan sektor industri beri dorongan pada peningkatan kualitas produk #IbuKotaNegara,@KotaNusantara Peningkatan sektor industri beri dorongan pada peningkatan kualitas produk #Ibu Kota Negara,peningkatan sektor industri beri dorongan pada peningkatan kualitas produk ibu kota negara,peningkatan sektor industri beri dorongan pada peningkatan kualitas produk ibu kota negara,"['peningkatan', 'sektor', 'industri', 'beri', 'dorongan', 'pada', 'peningkatan', 'kualitas', 'produk', 'ibu', 'kota', 'negara']","['peningkatan', 'sektor', 'industri', 'dorongan', 'peningkatan', 'kualitas', 'produk', 'kota', 'negara']"
399,869,Nungguin kabar selanjutnya deh semoga proyeknya jadi kenyataan. #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/3dbfH17dqX,Nungguin kabar selanjutnya deh semoga proyeknya jadi kenyataan. #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota https://t.co/3dbfH17dqX,nungguin kabar selanjutnya deh semoga proyeknya jadi kenyataan ibu kota negara iknnusantara pindah ibu kota,menunggu kabar selanjutnya deh semoga proyeknya jadi kenyataan ibu kota negara ibu kota negara nusantara pindah ibu kota,"['menunggu', 'kabar', 'selanjutnya', 'deh', 'semoga', 'proyeknya', 'jadi', 'kenyataan', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'pindah', 'ibu', 'kota']","['menunggu', 'kabar', 'deh', 'semoga', 'proyeknya', 'kenyataan', 'kota', 'negara', 'kota', 'negara', 'nusantara', 'pindah', 'kota']"
400,933,@meraaahputiiih Kami warga Tanjungpinang mendukung pemindahan Ibu Kota negara,@meraaahputiiih Kami warga Tanjungpinang mendukung pemindahan Ibu Kota negara,kami warga tanjungpinang mendukung pemindahan ibu kota negara,kami warga tanjungpinang mendukung pemindahan ibu kota negara,"['kami', 'warga', 'tanjungpinang', 'mendukung', 'pemindahan', 'ibu', 'kota', 'negara']","['warga', 'tanjungpinang', 'mendukung', 'pemindahan', 'kota', 'negara']"
401,863,@KoalisiNetizen Keberlanjutan ekonomi akan menjadi tujuan dalam setiap kebijakan pembangunan #IbuKotaNegara,@KoalisiNetizen Keberlanjutan ekonomi akan menjadi tujuan dalam setiap kebijakan pembangunan #Ibu Kota Negara,keberlanjutan ekonomi akan menjadi tujuan dalam setiap kebijakan pembangunan ibu kota negara,keberlanjutan ekonomi akan menjadi tujuan dalam setiap kebijakan pembangunan ibu kota negara,"['keberlanjutan', 'ekonomi', 'akan', 'menjadi', 'tujuan', 'dalam', 'setiap', 'kebijakan', 'pembangunan', 'ibu', 'kota', 'negara']","['keberlanjutan', 'ekonomi', 'tujuan', 'kebijakan', 'pembangunan', 'kota', 'negara']"
402,24,@IKNnusantaraID Kesempatan pendidikan dan pelatihan akan berkembang di Kalimantan Timur #IbuKotaNegara,@IKNnusantaraID Kesempatan pendidikan dan pelatihan akan berkembang di Kalimantan Timur #Ibu Kota Negara,kesempatan pendidikan dan pelatihan akan berkembang di kalimantan timur ibu kota negara,kesempatan pendidikan dan pelatihan akan berkembang di kalimantan timur ibu kota negara,"['kesempatan', 'pendidikan', 'dan', 'pelatihan', 'akan', 'berkembang', 'di', 'kalimantan', 'timur', 'ibu', 'kota', 'negara']","['kesempatan', 'pendidikan', 'pelatihan', 'berkembang', 'kalimantan', 'timur', 'kota', 'negara']"
403,649,IKN Nusantara dipastikan tetap aman saat momen libur Lebaran 2024 #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/7zqLDoX7Nn,IKN Nusantara dipastikan tetap aman saat momen libur Lebaran 2024 #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota https://t.co/7zqLDoX7Nn,ikn nusantara dipastikan tetap aman saat momen libur lebaran  ibu kota negara iknnusantara pindah ibu kota,ibu kota negara nusantara dipastikan tetap aman saat momen libur lebaran  ibu kota negara ibu kota negara nusantara pindah ibu kota,"['ibu', 'kota', 'negara', 'nusantara', 'dipastikan', 'tetap', 'aman', 'saat', 'momen', 'libur', 'lebaran', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'pindah', 'ibu', 'kota']","['kota', 'negara', 'nusantara', 'aman', 'momen', 'libur', 'lebaran', 'kota', 'negara', 'kota', 'negara', 'nusantara', 'pindah', 'kota']"
404,448,Ibu kotanya - Taipei adalah ibu kota dan kota terbesar di Taiwan sebuah negara pulau di Asia Timur. Taipei terletak di bagian utara Taiwan dikelilingi oleh pegunungan dan sungai. https://t.co/We8VSQVjhg,Ibu kotanya - Taipei adalah ibu kota dan kota terbesar di Taiwan sebuah negara pulau di Asia Timur. Taipei terletak di bagian utara Taiwan dikelilingi oleh pegunungan dan sungai. https://t.co/We8VSQVjhg,ibu kotanya - taipei adalah ibu kota dan kota terbesar di taiwan sebuah negara pulau di asia timur taipei terletak di bagian utara taiwan dikelilingi oleh pegunungan dan sungai,ibu kotanya - taipei adalah ibu kota dan kota terbesar di taiwan sebuah negara pulau di asia timur taipei terletak di bagian utara taiwan dikelilingi oleh pegunungan dan sungai,"['ibu', 'kotanya', '-', 'taipei', 'adalah', 'ibu', 'kota', 'dan', 'kota', 'terbesar', 'di', 'taiwan', 'sebuah', 'negara', 'pulau', 'di', 'asia', 'timur', 'taipei', 'terletak', 'di', 'bagian', 'utara', 'taiwan', 'dikelilingi', 'oleh', 'pegunungan', 'dan', 'sungai']","['kotanya', '-', 'taipei', 'kota', 'kota', 'terbesar', 'taiwan', 'negara', 'pulau', 'asia', 'timur', 'taipei', 'terletak', 'utara', 'taiwan', 'dikelilingi', 'pegunungan', 'sungai']"
405,532,@KotaNusantara Pemindahan ini adalah upaya bersama untuk mencapai visi pembangunan berkelanjutan #IbuKotaNegara,@KotaNusantara Pemindahan ini adalah upaya bersama untuk mencapai visi pembangunan berkelanjutan #Ibu Kota Negara,pemindahan ini adalah upaya bersama untuk mencapai visi pembangunan berkelanjutan ibu kota negara,pemindahan ini adalah upaya bersama untuk mencapai visi pembangunan berkelanjutan ibu kota negara,"['pemindahan', 'ini', 'adalah', 'upaya', 'bersama', 'untuk', 'mencapai', 'visi', 'pembangunan', 'berkelanjutan', 'ibu', 'kota', 'negara']","['pemindahan', 'upaya', 'mencapai', 'visi', 'pembangunan', 'berkelanjutan', 'kota', 'negara']"
406,621,@KoalisiNetizen Kalimantan Timur akan menjadi model dalam pengelolaan sumber daya alam #IbuKotaNegara,@KoalisiNetizen Kalimantan Timur akan menjadi model dalam pengelolaan sumber daya alam #Ibu Kota Negara,kalimantan timur akan menjadi model dalam pengelolaan sumber daya alam ibu kota negara,kalimantan timur akan menjadi model dalam pengelolaan sumber daya alam ibu kota negara,"['kalimantan', 'timur', 'akan', 'menjadi', 'model', 'dalam', 'pengelolaan', 'sumber', 'daya', 'alam', 'ibu', 'kota', 'negara']","['kalimantan', 'timur', 'model', 'pengelolaan', 'sumber', 'daya', 'alam', 'kota', 'negara']"
407,697,Video: Nasib Aset Negara Usai Jakarta Tak Lagi Jadi Ibu Kota https://t.co/pgn7HZfBPy,Video: Nasib Aset Negara Usai Jakarta Tak Lagi Jadi Ibu Kota https://t.co/pgn7HZfBPy,video nasib aset negara usai jakarta tak lagi jadi ibu kota,video nasib aset negara usai jakarta tidak lagi jadi ibu kota,"['video', 'nasib', 'aset', 'negara', 'usai', 'jakarta', 'tidak', 'lagi', 'jadi', 'ibu', 'kota']","['video', 'nasib', 'aset', 'negara', 'jakarta', 'kota']"
408,929,@meraaahputiiih Semoga dengan pindahnya Ibu Kota Negara ke Kalimantan Indonesia akan semakin maju,@meraaahputiiih Semoga dengan pindahnya Ibu Kota Negara ke Kalimantan Indonesia akan semakin maju,semoga dengan pindahnya ibu kota negara ke kalimantan indonesia akan semakin maju,semoga dengan pindahnya ibu kota negara ke kalimantan indonesia akan semakin maju,"['semoga', 'dengan', 'pindahnya', 'ibu', 'kota', 'negara', 'ke', 'kalimantan', 'indonesia', 'akan', 'semakin', 'maju']","['semoga', 'pindahnya', 'kota', 'negara', 'kalimantan', 'indonesia', 'maju']"
409,338,Dulu di sekolah disuruh hapalin nama2 ibu kota provinsi ibu kota negara. Sampe sekarang jd hapal,Dulu di sekolah disuruh hapalin nama2 ibu kota provinsi ibu kota negara. Sampe sekarang jd hapal,dulu di sekolah disuruh hapalin nama ibu kota provinsi ibu kota negara sampe sekarang jd hapal,dulu di sekolah disuruh hapalin nama ibu kota provinsi ibu kota negara sampai sekarang jadi hapal,"['dulu', 'di', 'sekolah', 'disuruh', 'hapalin', 'nama', 'ibu', 'kota', 'provinsi', 'ibu', 'kota', 'negara', 'sampai', 'sekarang', 'jadi', 'hapal']","['sekolah', 'disuruh', 'hapalin', 'nama', 'kota', 'provinsi', 'kota', 'negara', 'hapal']"
410,51,IKN memastikan lapangan upacara sesuai standar FIFA untuk kemajuan olahraga Indonesia. #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/h796EbEUV9,IKN memastikan lapangan upacara sesuai standar FIFA untuk kemajuan olahraga Indonesia. #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota https://t.co/h796EbEUV9,ikn memastikan lapangan upacara sesuai standar fifa untuk kemajuan olahraga indonesia ibu kota negara iknnusantara pindah ibu kota,ibu kota negara memastikan lapangan upacara sesuai standar fifa untuk kemajuan olahraga indonesia ibu kota negara ibu kota negara nusantara pindah ibu kota,"['ibu', 'kota', 'negara', 'memastikan', 'lapangan', 'upacara', 'sesuai', 'standar', 'fifa', 'untuk', 'kemajuan', 'olahraga', 'indonesia', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'pindah', 'ibu', 'kota']","['kota', 'negara', 'lapangan', 'upacara', 'sesuai', 'standar', 'fifa', 'kemajuan', 'olahraga', 'indonesia', 'kota', 'negara', 'kota', 'negara', 'nusantara', 'pindah', 'kota']"
411,666,Investasi Asing ke IKN Nusantara Didorong Lagi setelah Ada Putusan MK Bahlil: Komitmen Sudah Banyak #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #investasi #Bahlil https://t.co/Ttr7ATcQnL lewat @tribunkaltim,Investasi Asing ke IKN Nusantara Didorong Lagi setelah Ada Putusan MK Bahlil: Komitmen Sudah Banyak #IKN #IKNNusantara #Ibu Kota Negara #Ibu Kota Nusantara #Kaltim #Kalimantan Timur #investasi #Bahlil https://t.co/Ttr7ATcQnL lewat @tribunkaltim,investasi asing ke ikn nusantara didorong lagi setelah ada putusan mk bahlil komitmen sudah banyak ikn iknnusantara ibu kota negara ibu kota nusantara kaltim kalimantan timur investasi bahlil lewat,investasi asing ke ibu kota negara nusantara didorong lagi setelah ada putusan mk bahlil komitmen sudah banyak ibu kota negara ibu kota negara nusantara ibu kota negara ibu kota nusantara kaltim kalimantan timur investasi bahlil lewat,"['investasi', 'asing', 'ke', 'ibu', 'kota', 'negara', 'nusantara', 'didorong', 'lagi', 'setelah', 'ada', 'putusan', 'mk', 'bahlil', 'komitmen', 'sudah', 'banyak', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'nusantara', 'kaltim', 'kalimantan', 'timur', 'investasi', 'bahlil', 'lewat']","['investasi', 'asing', 'kota', 'negara', 'nusantara', 'didorong', 'putusan', 'mk', 'bahlil', 'komitmen', 'kota', 'negara', 'kota', 'negara', 'nusantara', 'kota', 'negara', 'kota', 'nusantara', 'kaltim', 'kalimantan', 'timur', 'investasi', 'bahlil']"
412,620,@KoalisiNetizen Investasi di infrastruktur tingkatkan konektivitas antarwilayah #IbuKotaNegara,@KoalisiNetizen Investasi di infrastruktur tingkatkan konektivitas antarwilayah #Ibu Kota Negara,investasi di infrastruktur tingkatkan konektivitas antarwilayah ibu kota negara,investasi di infrastruktur tingkatkan konektivitas antarwilayah ibu kota negara,"['investasi', 'di', 'infrastruktur', 'tingkatkan', 'konektivitas', 'antarwilayah', 'ibu', 'kota', 'negara']","['investasi', 'infrastruktur', 'tingkatkan', 'konektivitas', 'antarwilayah', 'kota', 'negara']"
413,923,@garudadidada10 Pemindahan ibu kota mencerminkan visi Indonesia sebagai negara yang berkeadilan,@garudadidada10 Pemindahan ibu kota mencerminkan visi Indonesia sebagai negara yang berkeadilan,pemindahan ibu kota mencerminkan visi indonesia sebagai negara yang berkeadilan,pemindahan ibu kota mencerminkan visi indonesia sebagai negara yang berkeadilan,"['pemindahan', 'ibu', 'kota', 'mencerminkan', 'visi', 'indonesia', 'sebagai', 'negara', 'yang', 'berkeadilan']","['pemindahan', 'kota', 'mencerminkan', 'visi', 'indonesia', 'negara', 'berkeadilan']"
414,635,@KoalisiNetizen Pertumbuhan sektor properti bawa efek positif pada industri konstruksi #IbuKotaNegara,@KoalisiNetizen Pertumbuhan sektor properti bawa efek positif pada industri konstruksi #Ibu Kota Negara,pertumbuhan sektor properti bawa efek positif pada industri konstruksi ibu kota negara,pertumbuhan sektor properti bawa efek positif pada industri konstruksi ibu kota negara,"['pertumbuhan', 'sektor', 'properti', 'bawa', 'efek', 'positif', 'pada', 'industri', 'konstruksi', 'ibu', 'kota', 'negara']","['pertumbuhan', 'sektor', 'properti', 'bawa', 'efek', 'positif', 'industri', 'konstruksi', 'kota', 'negara']"
415,264,@abangbelneg Pemindahan Ibu Kota Negara merupakan langkah visioner dan berani dari Presiden Joko Widodo,@abangbelneg Pemindahan Ibu Kota Negara merupakan langkah visioner dan berani dari Presiden Joko Widodo,pemindahan ibu kota negara merupakan langkah visioner dan berani dari presiden joko widodo,pemindahan ibu kota negara merupakan langkah visioner dan berani dari presiden joko widodo,"['pemindahan', 'ibu', 'kota', 'negara', 'merupakan', 'langkah', 'visioner', 'dan', 'berani', 'dari', 'presiden', 'joko', 'widodo']","['pemindahan', 'kota', 'negara', 'langkah', 'visioner', 'berani', 'presiden', 'joko', 'widodo']"
416,538,@KotaNusantara Infrastruktur modern beri dorongan pada pertumbuhan sektor manufaktur #IbuKotaNegara,@KotaNusantara Infrastruktur modern beri dorongan pada pertumbuhan sektor manufaktur #Ibu Kota Negara,infrastruktur modern beri dorongan pada pertumbuhan sektor manufaktur ibu kota negara,infrastruktur modern beri dorongan pada pertumbuhan sektor manufaktur ibu kota negara,"['infrastruktur', 'modern', 'beri', 'dorongan', 'pada', 'pertumbuhan', 'sektor', 'manufaktur', 'ibu', 'kota', 'negara']","['infrastruktur', 'modern', 'dorongan', 'pertumbuhan', 'sektor', 'manufaktur', 'kota', 'negara']"
417,713,Setelah Lebaran 2024 Starlink Uji Coba di IKN #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/8q0j5Jy2el,Setelah Lebaran 2024 Starlink Uji Coba di IKN #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota https://t.co/8q0j5Jy2el,setelah lebaran  starlink uji coba di ikn ibu kota negara iknnusantara pindah ibu kota,setelah lebaran  starlink uji coba di ibu kota negara ibu kota negara ibu kota negara nusantara pindah ibu kota,"['setelah', 'lebaran', 'starlink', 'uji', 'coba', 'di', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'pindah', 'ibu', 'kota']","['lebaran', 'starlink', 'uji', 'coba', 'kota', 'negara', 'kota', 'negara', 'kota', 'negara', 'nusantara', 'pindah', 'kota']"
418,685,@cania_citta sekedar pengalaman pribadi dulu sd - smp suka bgt geografi sampe hapal banyak ibu kota provinsi dan juga ibu kota negara di dunia tapi semenjak SMA memutuskan ambil jurusan mipa dan juga di sklh jurusan MIPA gaada geografi perlahan-lahan mulai lupa beberapa ibu kota provinsi-,@cania_citta sekedar pengalaman pribadi dulu sd - smp suka bgt geografi sampe hapal banyak ibu kota provinsi dan juga ibu kota negara di dunia tapi semenjak SMA memutuskan ambil jurusan mipa dan juga di sklh jurusan MIPA gaada geografi perlahan-lahan mulai lupa beberapa ibu kota provinsi-,sekedar pengalaman pribadi dulu sd - smp suka bgt geografi sampe hapal banyak ibu kota provinsi dan juga ibu kota negara di dunia tapi semenjak sma memutuskan ambil jurusan mipa dan juga di sklh jurusan mipa gaada geografi perlahan-lahan mulai lupa beberapa ibu kota provinsi-,sekedar pengalaman pribadi dulu sd - smp suka banget geografi sampai hapal banyak ibu kota provinsi dan juga ibu kota negara di dunia tapi semenjak sama memutuskan ambil jurusan mipa dan juga di sekolah jurusan mipa tidak ada uang geografi perlahan-lahan mulai lupa beberapa ibu kota provinsi-,"['sekedar', 'pengalaman', 'pribadi', 'dulu', 'sd', '-', 'smp', 'suka', 'banget', 'geografi', 'sampai', 'hapal', 'banyak', 'ibu', 'kota', 'provinsi', 'dan', 'juga', 'ibu', 'kota', 'negara', 'di', 'dunia', 'tapi', 'semenjak', 'sama', 'memutuskan', 'ambil', 'jurusan', 'mipa', 'dan', 'juga', 'di', 'sekolah', 'jurusan', 'mipa', 'tidak', 'ada', 'uang', 'geografi', 'perlahan-lahan', 'mulai', 'lupa', 'beberapa', 'ibu', 'kota', 'provinsi-']","['sekedar', 'pengalaman', 'pribadi', 'sd', '-', 'smp', 'suka', 'banget', 'geografi', 'hapal', 'kota', 'provinsi', 'kota', 'negara', 'dunia', 'semenjak', 'memutuskan', 'ambil', 'jurusan', 'mipa', 'sekolah', 'jurusan', 'mipa', 'uang', 'geografi', 'perlahan-lahan', 'lupa', 'kota', 'provinsi-']"
419,949,Anggaran untuk IKN Nusantara Tahun 2024 disebut akan Ditambah Sri Mulyani tak Sebut Nominalnya #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #anggaran #Menkeu #SriMulyani https://t.co/o0pUylTCNa lewat @tribunkaltim,Anggaran untuk IKN Nusantara Tahun 2024 disebut akan Ditambah Sri Mulyani tak Sebut Nominalnya #IKN #IKNNusantara #Ibu Kota Negara #Ibu Kota Nusantara #Kaltim #Kalimantan Timur #anggaran #Menkeu #Sri Mulyani https://t.co/o0pUylTCNa lewat @tribunkaltim,anggaran untuk ikn nusantara tahun  disebut akan ditambah sri mulyani tak sebut nominalnya ikn iknnusantara ibu kota negara ibu kota nusantara kaltim kalimantan timur anggaran menkeu sri mulyani lewat,anggaran untuk ibu kota negara nusantara tahun  disebut akan ditambah sri mulyani tidak sebut nominalnya ibu kota negara ibu kota negara nusantara ibu kota negara ibu kota nusantara kaltim kalimantan timur anggaran menkeu sri mulyani lewat,"['anggaran', 'untuk', 'ibu', 'kota', 'negara', 'nusantara', 'tahun', 'disebut', 'akan', 'ditambah', 'sri', 'mulyani', 'tidak', 'sebut', 'nominalnya', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'nusantara', 'kaltim', 'kalimantan', 'timur', 'anggaran', 'menkeu', 'sri', 'mulyani', 'lewat']","['anggaran', 'kota', 'negara', 'nusantara', 'ditambah', 'sri', 'mulyani', 'nominalnya', 'kota', 'negara', 'kota', 'negara', 'nusantara', 'kota', 'negara', 'kota', 'nusantara', 'kaltim', 'kalimantan', 'timur', 'anggaran', 'menkeu', 'sri', 'mulyani']"
420,519,@ARSIPAJA 1. karena dampak banyak negara yang lockdown saatnya buka pintu sebesar-besarnya bagi para wisatawan. covid? tinggal minumin jamu. 2. krn pasien covid smakin banyak kita putuskan untuk tambah hutang dan bangun ibu kota klo bukan sekarang kapan lagi.,@ARSIPAJA 1. karena dampak banyak negara yang lockdown saatnya buka pintu sebesar-besarnya bagi para wisatawan. covid? tinggal minumin jamu. 2. krn pasien covid smakin banyak kita putuskan untuk tambah hutang dan bangun ibu kota klo bukan sekarang kapan lagi.,karena dampak banyak negara yang lockdown saatnya buka pintu sebesar-besarnya bagi para wisatawan covid tinggal minumin jamu  krn pasien covid smakin banyak kita putuskan untuk tambah hutang dan bangun ibu kota klo bukan sekarang kapan lagi,karena dampak banyak negara yang lockdown saatnya buka pintu sebesar-besarnya bagi para wisatawan covid tinggal minumin jamu  karena pasien covid smakin banyak kita putuskan untuk tambah hutang dan bangun ibu kota kalau bukan sekarang kapan lagi,"['karena', 'dampak', 'banyak', 'negara', 'yang', 'lockdown', 'saatnya', 'buka', 'pintu', 'sebesar-besarnya', 'bagi', 'para', 'wisatawan', 'covid', 'tinggal', 'minumin', 'jamu', 'karena', 'pasien', 'covid', 'smakin', 'banyak', 'kita', 'putuskan', 'untuk', 'tambah', 'hutang', 'dan', 'bangun', 'ibu', 'kota', 'kalau', 'bukan', 'sekarang', 'kapan', 'lagi']","['dampak', 'negara', 'lockdown', 'buka', 'pintu', 'sebesar-besarnya', 'wisatawan', 'covid', 'tinggal', 'minumin', 'jamu', 'pasien', 'covid', 'smakin', 'putuskan', 'hutang', 'bangun', 'kota']"
421,449,Amerika Serikat adalah sebuah republik konstitusional federal terletak di Amerika Utara. Negara ini terkenal dengan keragaman budaya ekonomi yang kuat dan peran pentingnya dalam urusan dunia. Ia terdiri dari 50 negara bagian dengan ibu kota di Washington D.C.,Amerika Serikat adalah sebuah republik konstitusional federal terletak di Amerika Utara. Negara ini terkenal dengan keragaman budaya ekonomi yang kuat dan peran pentingnya dalam urusan dunia. Ia terdiri dari 50 negara bagian dengan ibu kota di Washington D.C.,amerika serikat adalah sebuah republik konstitusional federal terletak di amerika utara negara ini terkenal dengan keragaman budaya ekonomi yang kuat dan peran pentingnya dalam urusan dunia ia terdiri dari  negara bagian dengan ibu kota di washington dc,amerika serikat adalah sebuah republik konstitusional federal terletak di amerika utara negara ini terkenal dengan keragaman budaya ekonomi yang kuat dan peran pentingnya dalam urusan dunia ia terdiri dari  negara bagian dengan ibu kota di washington dc,"['amerika', 'serikat', 'adalah', 'sebuah', 'republik', 'konstitusional', 'federal', 'terletak', 'di', 'amerika', 'utara', 'negara', 'ini', 'terkenal', 'dengan', 'keragaman', 'budaya', 'ekonomi', 'yang', 'kuat', 'dan', 'peran', 'pentingnya', 'dalam', 'urusan', 'dunia', 'ia', 'terdiri', 'dari', 'negara', 'bagian', 'dengan', 'ibu', 'kota', 'di', 'washington', 'dc']","['amerika', 'serikat', 'republik', 'konstitusional', 'federal', 'terletak', 'amerika', 'utara', 'negara', 'terkenal', 'keragaman', 'budaya', 'ekonomi', 'kuat', 'peran', 'urusan', 'dunia', 'negara', 'kota', 'washington', 'dc']"
422,18,@IKNnusantaraID Kami warga Pontianak mendukung pembangunan IKN Nusantara #IbuKotaNegara,@IKNnusantaraID Kami warga Pontianak mendukung pembangunan IKN Nusantara #Ibu Kota Negara,kami warga pontianak mendukung pembangunan ikn nusantara ibu kota negara,kami warga pontianak mendukung pembangunan ibu kota negara nusantara ibu kota negara,"['kami', 'warga', 'pontianak', 'mendukung', 'pembangunan', 'ibu', 'kota', 'negara', 'nusantara', 'ibu', 'kota', 'negara']","['warga', 'pontianak', 'mendukung', 'pembangunan', 'kota', 'negara', 'nusantara', 'kota', 'negara']"
423,718,@youthful_mediaa Kami warga Bandung akan mengawal pembangunan IKN #IbuKotaNegara,@youthful_mediaa Kami warga Bandung akan mengawal pembangunan IKN #Ibu Kota Negara,kami warga bandung akan mengawal pembangunan ikn ibu kota negara,kami warga bandung akan mengawal pembangunan ibu kota negara ibu kota negara,"['kami', 'warga', 'bandung', 'akan', 'mengawal', 'pembangunan', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara']","['warga', 'bandung', 'mengawal', 'pembangunan', 'kota', 'negara', 'kota', 'negara']"
424,485,@tijabar @aniesbaswedan GERAKAN PENDOBRAK MENUJU KE PRESIDEN WAJIB DIPERSIAPKAN MULAI DARI GUBERNUR DKI KRN DKI TIDAK BISA DIRUBAH MODUS APAPUN SEBAGAI IBU KOTA NEGARA SEJAK JAMAN PENJAJAHAN BANYAK PERJUANGAN BILA DIPIMPIN ORANG YG AMANAH PASTI SEMAKIN BAIK MAKANYA YG IRI DENGKI HASUT HAPUS KKN NEPOTPOL,@tijabar @aniesbaswedan GERAKAN PENDOBRAK MENUJU KE PRESIDEN WAJIB DIPERSIAPKAN MULAI DARI GUBERNUR DKI KRN DKI TIDAK BISA DIRUBAH MODUS APAPUN SEBAGAI IBU KOTA NEGARA SEJAK JAMAN PENJAJAHAN BANYAK PERJUANGAN BILA DIPIMPIN ORANG YG AMANAH PASTI SEMAKIN BAIK MAKANYA YG IRI DENGKI HASUT HAPUS KKN NEPOTPOL,gerakan pendobrak menuju ke presiden wajib dipersiapkan mulai dari gubernur dki krn dki tidak bisa dirubah modus apapun sebagai ibu kota negara sejak jaman penjajahan banyak perjuangan bila dipimpin orang yg amanah pasti semakin baik makanya yg iri dengki hasut hapus kkn nepotpol,gerakan pendobrak menuju ke presiden wajib dipersiapkan mulai dari gubernur dki karena dki tidak bisa diubah modus apa pun sebagai ibu kota negara sejak jaman penjajahan banyak perjuangan bila dipimpin orang yang amanah pasti semakin baik makanya yang iri dengki hasut hapus kuliah kerja nyata nepotpol,"['gerakan', 'pendobrak', 'menuju', 'ke', 'presiden', 'wajib', 'dipersiapkan', 'mulai', 'dari', 'gubernur', 'dki', 'karena', 'dki', 'tidak', 'bisa', 'diubah', 'modus', 'apa', 'pun', 'sebagai', 'ibu', 'kota', 'negara', 'sejak', 'jaman', 'penjajahan', 'banyak', 'perjuangan', 'bila', 'dipimpin', 'orang', 'yang', 'amanah', 'pasti', 'semakin', 'baik', 'makanya', 'yang', 'iri', 'dengki', 'hasut', 'hapus', 'kuliah', 'kerja', 'nyata', 'nepotpol']","['gerakan', 'pendobrak', 'presiden', 'wajib', 'dipersiapkan', 'gubernur', 'dki', 'dki', 'diubah', 'modus', 'kota', 'negara', 'jaman', 'penjajahan', 'perjuangan', 'dipimpin', 'orang', 'amanah', 'iri', 'dengki', 'hasut', 'hapus', 'kuliah', 'kerja', 'nyata', 'nepotpol']"
425,570,https://t.co/FDl9WJ8V7w Konsul Jendral RI di Sydney Vedi Kurnia Buana meminta warga negara Indonesia yang berada di Sydney Australia untuk menghindari area keramaian dan tetap waspada pascapenusukan massal di ibu kota Negara Bagian New South Wales itu.,https://t.co/FDl9WJ8V7w Konsul Jendral RI di Sydney Vedi Kurnia Buana meminta warga negara Indonesia yang berada di Sydney Australia untuk menghindari area keramaian dan tetap waspada pascapenusukan massal di ibu kota Negara Bagian New South Wales itu.,konsul jendral ri di sydney vedi kurnia buana meminta warga negara indonesia yang berada di sydney australia untuk menghindari area keramaian dan tetap waspada pascapenusukan massal di ibu kota negara bagian new south wales itu,konsul jendral republik indonesia di sydney vedi kurnia buana meminta warga negara indonesia yang berada di sydney australia untuk menghindari area keramaian dan tetap waspada pascapenusukan massal di ibu kota negara bagian new south wales itu,"['konsul', 'jendral', 'republik', 'indonesia', 'di', 'sydney', 'vedi', 'kurnia', 'buana', 'meminta', 'warga', 'negara', 'indonesia', 'yang', 'berada', 'di', 'sydney', 'australia', 'untuk', 'menghindari', 'area', 'keramaian', 'dan', 'tetap', 'waspada', 'pascapenusukan', 'massal', 'di', 'ibu', 'kota', 'negara', 'bagian', 'new', 'south', 'wales', 'itu']","['konsul', 'jendral', 'republik', 'indonesia', 'sydney', 'vedi', 'kurnia', 'buana', 'warga', 'negara', 'indonesia', 'sydney', 'australia', 'menghindari', 'area', 'keramaian', 'waspada', 'pascapenusukan', 'massal', 'kota', 'negara', 'new', 'south', 'wales']"
